leftid,rightid,celltype,annotated_name,left_name,right_name,cluster
10238739,5893912,pre-DN-VNC,no official annotation,CM13 hook 1 left; CMa 7 to loVP; CM13 lat 7_left,CM13 hook 1 right; CMa 7 to loVP; CM13 lat 7_right,85
17813499,10785260,other,no official annotation,DALcl12 vv 11 right,DALcl12 vv 11 left,85
15539984,8271875,pre-DN-VNC,no official annotation,PT ; DALcm12 m ant med 14_left,PT ; DALcm12 m ant med 14_right,85
16886842,10784285,other,no official annotation,DALcl12 r vv 3,DALcl12 vv 10,85
12928099,15474790,CN,no official annotation,MB2ON-163 right,MB2ON-163 left,85
16937395,9519425,pre-DN-VNC,no official annotation,UNK brancher 1 left,UNK brancher 1 right,85
18538744,11362334,pre-DN-VNC,no official annotation,DPMpl3 a 2 left,DPMpl3 a 2 right,85
8025665,6190181,pre-DN-VNC,no official annotation,DALcl contralateral 1 left; DALcl r vv 10 left,DALcl contralateral 1 right; DALcl12 vv 4 neuron 6190182,85
7439913,15934458,DN-VNC,no official annotation,BAlp descending 3 left,BAlp descending 3 right,86
17353986,18604097,DN-VNC,no official annotation,DPMl_ant_ven descending 3 left,DPMl_ant_ven descending 3 right,86
17358891,19190681,DN-VNC,no official annotation,ASB Gust descending left,ASB Gust descending right,86
8801715,19092010,pre-DN-VNC,no official annotation,From Visual to CPM? left,From Visual to CPM right,86
9429085,17247877,pre-DN-SEZ,no official annotation,neu1_left,neu1_right,86
5760480,4127096,pre-DN-VNC,no official annotation,BLP34 descending 5 left,BLP34 descending 5 right,86
12736001,15155348,pre-DN-VNC,no official annotation,BAlp_ant Y neuron left,BAlp_ant Y neuron right,86
14651659,13760954,DN-VNC,no official annotation,BAmd2_v descending left,BAmd2_v descending right,86
16561660,13652117,DN-VNC,PL-19,DPMl_ant_ven descending-like left,DPMl_ant_ven descending-like right,86
12420898,5162462,pre-DN-VNC,no official annotation,BAmv12 looper 2 left,BAmv12 looper 2 right,86
20139548,17380345,DN-SEZ,no official annotation,CM4 Bridle left,CM4 Bridle right,86
17075832,14039007,DN-VNC,no official annotation,BAlp descending 1 left,BAlp descending 1 right,86
3564452,3571478,ascending,unknown modality,ASC2_left (Projection neuron a2cb),ASC2_right,86
16863538,20443362,pre-DN-VNC,no official annotation,BLP34 descending 2 left,BLP34 descending 2 right,86
16547297,15589738,pre-DN-VNC,no official annotation,BAmv12 splitter 1 left,BAmv12 splitter 1 right,86
11841664,5856647,pre-DN-VNC,no official annotation,BL 3 ; CM13 lat 2_left,BL 3 ; CM13 lat 2_right,87
11468088,4188325,pre-DN-VNC,no official annotation,DALv23 LAL 7 left,DALv23 LAL 7 right,87
12598741,15706875,pre-DN-VNC,no official annotation,CP1 v 5; left,CP1 v 5; right,87
10682660,16856539,MB-FBN,FBN-22,BL4_left,BL4_right; CM13 med 2,87
15512408,4917442,pre-DN-VNC,no official annotation,DALcm12 L v ap 7,DALcm12 v ap 12 wrong asc branch,87
15512404,5786898,pre-DN-VNC,no official annotation,DALcm12-v forked left; DALcm12 L v ap 6_left,DALcm12-v forked right; 1+0 DALcm12 v ap 3_right,87
17484564,17335266,other,no official annotation,DPMl_ant_dor tall left,DPMl_ant_dor tall right,87
17448356,13675374,pre-DN-VNC,no official annotation,BAla34 ven 1 d left,BAla34 ven 1 d right,87
1622901,6156152,DN-VNC,no official annotation,DALd bushy left; DALd_l  2,DALd bushy right; DALd_r 5 Review,87
15513540,5790355,pre-DN-VNC,no official annotation,DALcm12 fork 2 left; DALcm12 L v ap 8,DALcm12 fork 2 right; DALcm12 v ap 4 ,87
9154024,16947349,pre-DN-VNC,no official annotation,DALv23 L LAL #10 counterpart left,DALv23 LAL 4 right,87
16545113,15732503,pre-DN-VNC,no official annotation,BAmv1/2 2 left,BAmv1/2 2 right,87
7057730,4017464,pre-DN-VNC,no official annotation,DALcm12 v ap 11 left,DALcm12 v ap 11 right,87
16952691,5052370,DN-VNC,no official annotation,DALd descending 1 left; DALd_l X?,DALd descending 1 right; DALd_r 1,87
17022668,12474164,DN-VNC,no official annotation,DPMm2 descending left,DPMm2 descending right,87
16561284,17173922,PN-somato,noci 2nd_order PN,DALv3 ring1_left (LAL neuron),DALv3 ring1_right (LAL neuron),87
5681132,7574701,MB-FBN,FBN-25,DE: CPe 1_left,DE: CPe 1_right,87
16547281,13722900,pre-DN-VNC,no official annotation,Lure-2 left,Lure-2 right,87
16950121,4849988,PN-somato,proprio 2nd_order PN,WF; DALcm12 v p 13_left,DP: DALcm12 v p 24_right,87
4324567,15732509,pre-DN-VNC,no official annotation,Lure-1 left,Lure-1 right,87
7058243,15478720,MB-FFN,FFN-26,DALcm12 r 11-21-13 neuron left hemisphere 3; DALcm12 L v ap 5,DALcm12 v ap 21,87
16851577,16950798,DN-VNC,no official annotation,DALd descending 5 left; DALd_l  7,DALd descending 5 right; DALd_r 9 right,87
16327998,17173852,pre-DN-VNC,no official annotation,DALv3 ring2_left (LAL neuron),DALv3 ring2_right (LAL neuron),87
5870071,4144377,MB-FBN,FBN-27,DALv23 L LAL #2 counterpart left,DALv23 LAL 2 right,87
16950115,6609380,pre-DN-VNC,no official annotation,DP: DALcm12 v p 24_left,WF; DALcm12 v p 13_right,87
16427492,4180774,MB-FBN,FBN-24,HL; DALv23 L LAL_left,HL; DALv23 L LAL_right,87
20172310,9521722,LN,no official annotation,UNK brancher 3 left,UNK brancher 3 right,88
16952671,6154200,DN-VNC,no official annotation,DALd midloop 2 left; DALd_l  13,DALd midloop 2 right; DALd_r 2 neuron 6154202,88
8059283,14913093,ascending,proprio,A08s1_a1l ,A08s1_a1r,88
16972043,4507955,MB-FFN,FFN-36,N1_left,N1_right,88
4206755,7124156,ascending,noci,A10f-like a1l,A10f-like a1r (not part of A10 lineage),88
7955278,12026822,DN-SEZ,no official annotation,DPMl12 ant Left,DPMl12 ant Right,88
11013583,17589475,DN-VNC,no official annotation,UNK descending contralateral left,UNK descending contralateral right,88
10237401,5858788,other,no official annotation,CM13 splitter left,CM13 splitter right; CM a 5; CM13 lat 5 Lost At Gap,88
18305476,13007383,DN-SEZ,no official annotation,BAmv12 contralateral 1 left,BAmv12 contralateral 1 right,88
16952648,5900426,DN-VNC,no official annotation,DALd midloop 1 left; DALd_l  9,DALd midloop 1 right; DALd_r 13,88
20556072,17025508,DN-VNC,no official annotation,DPM descending thin left,DPM descending thin right; WB_DPMl R,88
17736748,17639824,DN-VNC,no official annotation,DALl2 descending left,DALl2 descending right - where's the axon?,88
17732256,17656886,DN-VNC,no official annotation,UNK descending to T1 left,UNK descending to T1 right,88
7283193,18163015,other,no official annotation,UNK brancher 6 left,UNK brancher 6 right,88
19785305,9094797,other,no official annotation,UNK brancher 5 left,UNK brancher 5 right,88
17356467,20242957,other,no official annotation,BAla34 lateral descending 1a left,BAla34 lateral descending 1a right,88
17777031,15672263,DN-VNC,no official annotation,DPM descending left,DPM descending right,88
16547287,5167842,pre-DN-VNC,no official annotation,BAmv12 looper 3 left,BAmv12 looper 3 right,88
13736919,17877682,DN-VNC,no official annotation,BAmd2 descending 1 left,BAmd2 descending 1 right,88
17732311,5995125,DN-VNC,no official annotation,DPMl a 3 DPPT left,DPMl a 3 DPPT right,88
18695745,17587734,DN-SEZ,no official annotation,BAmv12 contralateral 2 left,BAmv12 contralateral 2 right,88
16675987,13646473,DN-VNC,no official annotation,DPMl_ant_ven descending 2 left,DPMl_ant_ven descending 2 right,88
18058793,14588375,DN-VNC,no official annotation,UNK contralateral descending left,UNK contralateral descending right,88
17736755,15964206,DN-VNC,no official annotation,UNK descending 2 left,UNK descending 2 right,88
17736654,20911961,DN-VNC,no official annotation,UNK descending 3 left,UNK descending 3 right,89
18929470,6700147,DN-VNC,no official annotation,BAmd2 descending 2 left,BAmd2 descending 2 right; BAmd2 ven desc lat 4  ipsi VMC neuron 6700148,89
16952665,6154921,DN-VNC,no official annotation,DALd sparse descending left; DALd_l  12,DALd sparse descending right; DALd_r 3 neuron 6154922,89
16670540,16950443,DN-VNC,no official annotation,DALd descending 4 left; DALd_l  1,DALd descending 4 right; DALd_r 9,89
10756813,2648254,DN-SEZ,no official annotation,Fragment with soma,DPMpm1 4 DNs,89
17736641,20911955,DN-VNC,no official annotation,UNK3 descending left,UNK3 descending right,89
11876076,15674282,pre-DN-VNC,no official annotation,BAlp4 ascending 2 left,BAlp4 ascending 2 right,89
18076102,17654514,DN-VNC,no official annotation,UNK descending 1 left,UNK descending 1 right,89
16852622,16950767,DN-VNC,no official annotation,LAL output neuron DALcm left,LAL output neuron DALcm right; DALd_r 11,89
16856369,4185530,PN-somato,proprio 2nd_order PN,DALv23 LAL crinkled left; DALv23 L LAL #6 counterpart,DALv23 LAL crinkled right,89
11022546,17663944,pre-DN-VNC,no official annotation,DPMpl12 Hook 2 left,DPMpl12 Hook 2 right,89
16856617,16561429,LN,no official annotation,DALv23 LAL 6 left,DALv23 LAL 6 right; neuron 16561430 down_oct right,89
16952642,6155577,DN-VNC,no official annotation,DALd descending thin left; DALd_l  8 continues after gap,DALd descending thin right; DALd_r 4 neuron 6155578 small,89
19835787,17380309,pre-DN-VNC,no official annotation,UNK posterior hook left,UNK posterior hook right,89
13028455,4142619,pre-DN-VNC,no official annotation,DALv23 LAL 3 left,DALv23 LAL 3 right,89
15516413,5816138,pre-DN-VNC,no official annotation,DALcm12 fork left; DALcm12 L v ap 9,DALcm12 fork right; DALcm12 v ap 2 ,89
7025831,5782947,pre-DN-VNC,no official annotation,DALcm12 v ap 1 left,DALcm12 v ap 1 right,89
15995958,18080008,pre-DN-VNC,no official annotation,BAlp4 ascending 1 left,BAlp4 ascending 1 right,89
10473853,16355225,pre-DN-VNC,no official annotation,DPMpl12 Hook 1 left,DPMpl12 Hook 1 right,89
4324479,19950281,pre-DN-VNC,no official annotation,seahorse left,seahorse? right,89
17358864,13842372,DN-SEZ,no official annotation,BAmd2 contralateral descending 2 left,BAmd2 contralateral descending 2 right,89
17360404,4390116,pre-DN-VNC,no official annotation,DALv23 LAL 1 left; L LAL #7 counterpart,DALv23 LAL 1 right,89
17809869,17654519,DN-SEZ,no official annotation,BAlp descending 2 left,BAlp descending 2 right,89
9423829,9057043,MB-FBN,FBN-11,BY_left,BY_right,90
16852589,6610913,pre-DN-SEZ,no official annotation,DALcm v 6; DALcm12 m lat 3 left (probably),DALcm v 6; DALcm12 m lat 3 right,91
16560178,9068024,pre-DN-VNC,no official annotation,BW ; DALcl12-v left,BW ; DALcl12 vv 13 DALcl12 v int 6 right,91
11476614,18084995,MB-FBN,FB2N-20,neuron 11476615_left,N6_right,91
4749004,17323054,pre-DN-VNC,no official annotation,DPLc_post_med contralateral left;A. Dorso-posterior target neuron #2 MB PN,DPLc_post_med contralateral right,91
15005403,15894178,DN-VNC,no official annotation,UNK descending contralateral 2 left,UNK descending contralateral 2 right,91
16667306,16520950,DN-VNC,no official annotation,LAL output neuron 2 left,LAL output neuron 2 right (DALd_r),91
16667592,16950550,DN-VNC,no official annotation,DALd descending 2 left; DALd_l  6,DALd descending 2 right; DALd_r 8,91
17165755,13727202,DN-VNC,no official annotation,UNK contralateral descending 2 left,UNK contralateral descending 2 right,91
7700444,16910799,pre-DN-VNC,no official annotation,BT ; CM13 med 5_left,BT ; CM13 med 5_right,91
10964258,17357979,pre-DN-VNC,PL-13,BQ_left,BQ_right,91
3979181,5794678,DN-VNC,no official annotation,ipsigoro left,ipsigoro right,91
19361427,16950354,DN-VNC,no official annotation,DALd descending 3 left; LAL output neuorn_l 2?; DALd_l 5,DALd descending 3 right; DALd_r 12,91
9061235,13836327,CN,no official annotation,BO ; BAmd2 ven desc 7_left,BO ; BAmd2 ven desc 7_right,91
15525794,9069084,pre-DN-VNC,no official annotation,DALcl contralateral 2 left; DALcl r vv 2 left,DALcl contralateral 2 right; DALcl12 vv 2 right; DALcl12 vv 8 ,91
16561224,6702943,DN-SEZ,no official annotation,BAmd2 contralateral descending 1 left,BAmd2 contralateral descending 1 right,91
10553248,8496618,DN-VNC,no official annotation,DNs-17_left,DNs-17_right,92
7025064,8161142,pre-DN-VNC,no official annotation,DALcm12 L v ap 2_left,DALcm12 v ap 13,92
16851496,16339338,DN-VNC,no official annotation,DALd LAL output neuron 1 left,DALd LAL output neuron 1 right,92
17454636,15467736,pre-DN-VNC,no official annotation,DALcm12 v ap 20_left,DALcm12 v ap 20_right,92
18551732,8161148,pre-DN-VNC,no official annotation,DALcm12 v ap 14_left,DALcm12 v ap 14_right,92
1678567,6153877,DN-VNC,no official annotation,BU ; DALd 4_left,BU ; DALd 4_right,92
16851718,9097065,pre-DN-VNC,no official annotation,DPlal crinkled 2 left,DPlal crinkled 2 right,92
no pair,17476964,KC,KC; partially differentiated,no pair,KC very young,no cluster
16054240,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
16053670,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
no pair,17476975,KC,KC; partially differentiated,no pair,KC very young,no cluster
16053650,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
no pair,17519626,other,no official annotation,no pair,BLD? right,no cluster
16026042,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
17015609,8790590,MB-FFN,FFN-38,T19f_t2l,T27h_t2r,no cluster
15995074,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
no pair,17476934,KC,KC; partially differentiated,no pair,KC very young,no cluster
15939179,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
15939130,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
no pair,16145456,KC,KC; partially differentiated,no pair,KC101 very young,no cluster
10017661,11460897,other,partially differentiated,CM4-dm Tiny 3 left,CM4-dm Tiny 3 right; CM4 s loSM 11 Right,no cluster
16220042,no pair,KC,KC; partially differentiated,KC young no claws,no pair,no cluster
no pair,16471397,other,partially differentiated,no pair,ni right or very young KC,no cluster
16464614,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16448983,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16448979,no pair,KC,KC; partially differentiated,KC young no claws,no pair,no cluster
16448971,no pair,KC,KC; partially differentiated,KC young no claws,no pair,no cluster
16448967,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
10017804,2660767,other,partially differentiated,CM4-dm Tiny 1 left,CM4-dm Tiny 1 right,no cluster
16448954,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16628000,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16448934,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16448930,no pair,KC,KC; partially differentiated,KC young no claws,no pair,no cluster
no pair,17476920,KC,KC; partially differentiated,no pair,KC very young,no cluster
16448926,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16443747,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
16443548,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
16443544,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16443536,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16443532,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
16939501,no pair,other,no official annotation,KC frag?,no pair,no cluster
no pair,17379283,other,partially differentiated,no pair,CM4-dm Tiny unpaired right; CM4 dor med_r; CM4 dor ant 5,no cluster
17454963,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
no pair,17476873,KC,KC; partially differentiated,no pair,KC very young,no cluster
no pair,17476916,KC,KC; partially differentiated,no pair,KC very young,no cluster
16435406,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
18568094,17941609,other,partially differentiated,DALv1 small left,DALv1 small right,no cluster
15828093,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
15713206,15629888,sensory,gustatory-external,MN-L-Sens-B2-VM-18,MN-R-Sens-B2-VM-18,no cluster
15788419,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
no pair,8766921,KC,KC; partially differentiated,no pair,KC59 young,no cluster
no pair,8765865,KC,KC; partially differentiated,no pair,KC58 very young,no cluster
no pair,8764750,KC,KC; partially differentiated,no pair,KC57 very young,no cluster
no pair,8761400,KC,KC; partially differentiated,no pair,KC56 young,no cluster
no pair,8723397,KC,KC; partially differentiated,no pair,KC55 young,no cluster
15998913,15508475,sensory,gustatory-pharyngeal,AN-L-Sens-B2-VM-04,AN-R-Sens-B2-VM-04,no cluster
15998899,15605657,sensory,gustatory-pharyngeal,AN-L-Sens-B2-AVp-02,AN-R-Sens-B2-AVp-03,no cluster
5120990,4044654,sensory,gustatory-external,AN-L-Sens-B3-VM-13,AN-R-Sens-B3-VM-13,no cluster
15998319,15594038,sensory,gustatory-pharyngeal,AN-L-Sens-B2-VM-05,AN-R-Sens-B2-VM-05,no cluster
no pair,8260935,KC,KC; partially differentiated,no pair,KC47 very young,no cluster
no pair,8260011,KC,KC; partially differentiated,no pair,KC46 young,no cluster
no pair,8259199,KC,KC; partially differentiated,no pair,KC45 very young,no cluster
no pair,8259192,KC,KC; partially differentiated,no pair,KC44 young,no cluster
no pair,8773165,KC,KC; partially differentiated,no pair,KC60 very young,no cluster
no pair,8259179,KC,KC; partially differentiated,no pair,KC43 very young,no cluster
no pair,8247315,KC,KC; partially differentiated,no pair,KC104 very young,no cluster
no pair,8199012,sensory,gustatory-pharyngeal,no pair,MN-R-Sens-B3-?-00,no cluster
17729029,no pair,other,no official annotation,only soma 17729029,no pair,no cluster
no pair,8127911,other,no official annotation,no pair,soma only; CP23 v 2 right,no cluster
no pair,8066411,KC,KC; partially differentiated,no pair,KC41 young,no cluster
no pair,3565102,KC,KC; partially differentiated,no pair,KC6 young,no cluster
17729418,5523203,other,partially differentiated,BLVa34 young left,BLVa34 young right,no cluster
15524852,9060993,other,partially differentiated,DALcl12 v d 8 L,DALcl12 v d 8 R,no cluster
no pair,3605630,KC,KC; partially differentiated,no pair,KC8 young,no cluster
no pair,7215582,KC,KC; partially differentiated,no pair,KC103 very young,no cluster
no pair,3679411,KC,KC; partially differentiated,no pair,KC9 young,no cluster
6229682,no pair,other,partially differentiated,BAlc_post young neuron,no pair,no cluster
15632371,15673715,other,partially differentiated,DALcl12 v d 7 L,DALcl12 v d 7 R,no cluster
14659793,6651098,other,partially differentiated,DALcl12 v d 6 left,DALcl12 v d 6 right,no cluster
15788431,no pair,KC,KC; partially differentiated,KC young no claws,no pair,no cluster
no pair,8773716,KC,KC; partially differentiated,no pair,KC61 very young,no cluster
no pair,8792120,KC,KC; partially differentiated,no pair,KC63 young,no cluster
15764960,no pair,KC,KC; partially differentiated,KC young no claws,no pair,no cluster
15741951,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
15741782,no pair,KC,KC; partially differentiated,KC very young,no pair,no cluster
15734666,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
15691122,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
15691118,no pair,KC,KC; partially differentiated,KC young no claw,no pair,no cluster
11192283,6254216,other,partially differentiated,BAlc post lat lat #4 ALT neuron left,BAlc post lat lat #4 ALT neuron 6254217 right,no cluster
no pair,15542199,sensory,gustatory-pharyngeal,no pair,AN-R-Sens-B2-?-00,no cluster
no pair,14547259,KC,KC; partially differentiated,no pair,KC32,no cluster
10455234,no pair,KC,KC; partially differentiated,KC young no claws,no pair,no cluster
10450307,no pair,KC,KC; partially differentiated,KC young,no pair,no cluster
10316044,no pair,other,no official annotation,soma only 10316045,no pair,no cluster
no pair,4919895,KC,KC; partially differentiated,no pair,KC18 young,no cluster
no pair,8773879,KC,KC; partially differentiated,no pair,KC62 young,no cluster
no pair,10246566,KC,KC; partially differentiated,no pair,KC98 young,no cluster
no pair,9782026,KC,KC; partially differentiated,no pair,KC89 young,no cluster
no pair,9770016,KC,KC; partially differentiated,no pair,KC88 very young,no cluster
no pair,9769559,KC,KC; partially differentiated,no pair,KC87 very young,no cluster
no pair,9741463,KC,KC; partially differentiated,no pair,KC85 young,no cluster
no pair,9606354,KC,KC; partially differentiated,no pair,KC81 very young,no cluster
no pair,9578602,KC,KC; partially differentiated,no pair,KC80 young,no cluster
no pair,9574259,KC,KC; partially differentiated,no pair,KC79 young,no cluster
no pair,9517477,KC,KC; partially differentiated,no pair,KC75 young,no cluster
no pair,9511772,KC,KC; partially differentiated,no pair,KC74 young,no cluster
no pair,9012340,KC,KC; partially differentiated,no pair,KC71 young,no cluster
no pair,8978117,KC,KC; partially differentiated,no pair,KC69 young,no cluster
no pair,8957325,KC,KC; partially differentiated,no pair,KC68 young,no cluster
10017931,6978516,other,partially differentiated,CM4-dm Tiny 2 left,CM4-dm Tiny 2 right; CM4 dor ant 4,no cluster
17732426,12989453,other,no official annotation,DPLc ant med 1 left?,DPLc ant med 1 right,no cluster
17360034,17378455,other,partially differentiated,DPlal Small 2 left,DPlal Small 2 right,no cluster
3813487,3813487,MBIN,OAN-a2,Ladder (olfactory) post.,Ladder (olfactory) post.,no cluster
17068730,17068730,MBIN,OAN-a1,Ladder (olfactory) ant.,Ladder (olfactory) ant.,no cluster
